📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251030_112631/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |  Follower2   |  Follower3   |    Steps     |    Status   
    459      |    455.65    |    -41.71    |    -47.43    |    -49.90    |    -47.22    |      60      |  ✅ Success  
    460      |    777.40    |    -18.21    |    -25.47    |    -14.84    |    -19.27    |      34      |  ✅ Success  
  📊 统计 [Ep 460]: Actor Loss=-6.8331, Critic Loss=487.5290, Alpha=0.3749, TD-error=12.4067, Beta=1.0000
    461      |    579.96    |    -80.24    |    -89.89    |    -40.92    |    -59.98    |     157      |  ✅ Success  
    462      |    826.94    |    -34.13    |    -16.06    |    -11.81    |    -20.26    |      28      |  ✅ Success  
    463      |    600.39    |    -40.64    |    -60.78    |    -28.33    |    -25.04    |      62      |  ✅ Success  
    464      |    723.05    |    -28.81    |    -34.97    |    -23.38    |    -22.80    |      47      |  ✅ Success  
    465      |    696.76    |    -35.82    |    -39.67    |    -24.03    |   -131.93    |      49      |  ✅ Success  
    466      |    740.08    |    -18.08    |    -83.78    |    -15.81    |    -26.69    |      35      |  ✅ Success  
    467      |    629.20    |    -43.42    |    -26.86    |    -33.59    |    -34.58    |      54      |  ✅ Success  
    468      |    354.94    |    -99.26    |    -51.99    |    -48.99    |   -110.70    |     193      |  ✅ Success  
    469      |    707.33    |    -38.30    |    -22.92    |    -13.00    |    -20.36    |      48      |  ✅ Success  
    470      |    728.17    |    -73.82    |    -17.38    |    -48.71    |    -19.25    |      41      |  ✅ Success  
  📊 统计 [Ep 470]: Actor Loss=-5.0914, Critic Loss=443.0402, Alpha=0.4081, TD-error=12.9184, Beta=1.0000
    471      |    337.05    |    -38.80    |    -97.39    |    -48.55    |   -112.76    |      81      |  ✅ Success  
    472      |    388.34    |    -53.40    |    -36.70    |    -52.26    |    -39.65    |      89      |  ✅ Success  
    473      |    674.69    |    -2.69     |    -19.46    |    -75.09    |    -77.91    |      54      |  ✅ Success  
    474      |    572.34    |    -57.30    |    -49.34    |    -24.75    |    -28.17    |      56      |  ✅ Success  
    475      |    651.50    |    -44.11    |    -20.94    |    -31.77    |    -78.86    |      42      |  ✅ Success  
    476      |    757.15    |    -22.67    |    -20.07    |    -27.98    |    -17.17    |      39      |  ✅ Success  
    477      |    646.94    |    -40.42    |    -24.51    |    -33.81    |    -33.33    |      47      |  ✅ Success  
    478      |    536.01    |    -42.20    |    -35.38    |    -51.11    |    -67.60    |      70      |  ✅ Success  
    479      |    487.88    |    -63.26    |    -48.80    |    -45.82    |    -60.74    |      80      |  ✅ Success  
    480      |    668.72    |    -38.61    |    -65.24    |    -24.52    |    -18.04    |      49      |  ✅ Success  
  📊 统计 [Ep 480]: Actor Loss=-7.8633, Critic Loss=496.0841, Alpha=0.4395, TD-error=13.3620, Beta=1.0000
    481      |    609.39    |    -38.37    |    -27.33    |    -88.65    |    -22.13    |      47      |  ✅ Success  
    482      |    494.39    |    -48.17    |    -44.83    |    -29.23    |    -36.40    |      69      |  ✅ Success  
    483      |    748.78    |    -22.83    |    -33.44    |    -21.46    |    -21.15    |      39      |  ✅ Success  
    484      |    427.59    |    -40.39    |    -70.30    |    -65.36    |    -47.48    |      70      |  ✅ Success  
    485      |    813.07    |    -19.53    |    -15.10    |    -19.21    |    -20.09    |      36      |  ✅ Success  
    486      |    578.11    |    -54.62    |    -32.65    |    -38.50    |    -48.70    |      77      |  ✅ Success  
    487      |    764.61    |    -27.81    |    -22.57    |    -21.86    |    -20.15    |      32      |  ✅ Success  
    488      |    269.99    |    -74.86    |    -84.52    |   -144.53    |    -71.93    |      92      |  ✅ Success  
    489      |    659.82    |    -51.66    |    -28.58    |    -41.57    |    -30.06    |      42      |  ✅ Success  
    490      |    660.07    |    -53.17    |    -40.28    |    -36.05    |    -40.31    |      64      |  ✅ Success  
  📊 统计 [Ep 490]: Actor Loss=-14.6987, Critic Loss=551.9288, Alpha=0.4632, TD-error=13.6291, Beta=1.0000
    491      |    716.95    |    -21.22    |    -28.41    |    -15.73    |    -15.48    |      44      |  ✅ Success  
    492      |    515.59    |    -51.68    |    -36.03    |    -55.42    |    -44.87    |      70      |  ✅ Success  
    493      |    -87.31    |    -73.69    |   -156.85    |    -91.31    |    -65.81    |     122      |  ✅ Success  
    494      |    487.14    |    -41.92    |    -42.69    |    -41.80    |    -62.76    |      65      |  ✅ Success  
    495      |   -645.00    |    -11.68    |    -11.62    |    -13.15    |    -16.14    |      16      |  ❌ Failure  
    496      |    611.94    |    -37.90    |    -32.31    |    -44.48    |    -64.60    |      57      |  ✅ Success  
    497      |    679.50    |    -28.08    |    -20.17    |    -32.18    |    -37.66    |      48      |  ✅ Success  
    498      |    600.67    |    -53.16    |    -55.99    |    -51.33    |    -47.66    |      74      |  ✅ Success  
    499      |    657.03    |    -38.80    |    -23.33    |    -15.66    |    -25.06    |      51      |  ✅ Success  
✅ 训练数据已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251030_112631/training_data.pkl
✅ 总奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251030_112631/plots/total_reward.png
✅ Leader奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251030_112631/plots/leader_reward.png
✅ Follower奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251030_112631/plots/follower_reward.png
