📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_175136/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |  Follower2   |  Follower3   |    Steps     |    Status   
    460      |    625.48    |    -22.13    |    -19.29    |    -29.31    |    -47.36    |      96      |  ✅ Success  
  📊 统计 [Ep 460]: Actor Loss=-12.9945, Critic Loss=225.7163, Alpha=0.2777, TD-error=8.7609, Beta=1.0000
    461      |   -373.88    |   -236.89    |    -94.77    |   -119.37    |    -95.37    |     377      |  ✅ Success  
    462      |    865.57    |    -5.95     |    -5.86     |    -6.71     |    -5.61     |      62      |  ✅ Success  
    463      |    870.49    |    -24.65    |    -10.61    |    -6.96     |    -6.73     |      67      |  ✅ Success  
    464      |    933.35    |    -5.09     |    -4.36     |    -1.50     |    -2.40     |      40      |  ✅ Success  
    465      |   -348.88    |   -116.83    |    -91.56    |    -92.51    |   -139.46    |     335      |  ✅ Success  
    466      |    610.41    |    -42.98    |    -20.83    |    -30.98    |    -13.72    |     114      |  ✅ Success  
    467      |    467.15    |    -24.03    |    -70.64    |    -31.71    |    -90.13    |     179      |  ✅ Success  
    468      |    860.41    |    -7.24     |    -6.41     |    -7.66     |    -19.26    |      51      |  ✅ Success  
    469      |    923.90    |    -3.83     |    -4.26     |    -3.18     |    -7.27     |      46      |  ✅ Success  
    470      |    950.50    |    -3.95     |     0.82     |    -1.55     |    -2.28     |      38      |  ✅ Success  
  📊 统计 [Ep 470]: Actor Loss=-9.2325, Critic Loss=182.7025, Alpha=0.2263, TD-error=7.6538, Beta=1.0000
    471      |    598.06    |    -18.86    |    -18.72    |    -33.13    |    -20.98    |     128      |  ✅ Success  
    472      |    665.51    |    -77.44    |    -13.08    |    -14.14    |    -19.94    |     100      |  ✅ Success  
    473      |    934.26    |    -3.63     |    -4.08     |     0.37     |    -2.33     |      53      |  ✅ Success  
    474      |   -4148.20   |   -475.15    |   -272.98    |   -555.08    |   -470.41    |     1000     | ⏱️  Timeout 
    475      |    836.10    |    -6.37     |    -7.29     |    -9.78     |    -23.96    |      61      |  ✅ Success  
    476      |    906.48    |    -5.77     |    -5.05     |    -5.20     |    -3.76     |      48      |  ✅ Success  
    477      |    777.38    |    -14.06    |    -28.81    |    -18.29    |    -13.82    |      80      |  ✅ Success  
    478      |    282.97    |    -36.58    |    -67.05    |    -42.63    |    -36.36    |     201      |  ✅ Success  
    479      |   -371.35    |   -103.15    |   -127.73    |   -133.43    |   -111.12    |     315      |  ✅ Success  
    480      |    805.20    |    -13.26    |    -13.31    |    -15.81    |    -14.74    |      90      |  ✅ Success  
  📊 统计 [Ep 480]: Actor Loss=-4.1278, Critic Loss=147.5958, Alpha=0.1609, TD-error=6.2664, Beta=1.0000
    481      |    641.47    |    -23.75    |    -27.15    |    -28.29    |    -41.39    |     102      |  ✅ Success  
    482      |    432.33    |    -34.51    |    -28.67    |    -77.19    |    -48.54    |     149      |  ✅ Success  
    483      |    813.60    |    -12.40    |    -9.59     |    -6.66     |    -9.73     |      63      |  ✅ Success  
    484      |   -524.77    |    -1.09     |    -1.01     |    -2.12     |    -1.36     |      9       |  ❌ Failure  
    485      |    920.50    |    -4.25     |    -4.08     |    -6.10     |    -4.25     |      42      |  ✅ Success  
    486      |    730.48    |    -25.09    |    -22.49    |    -23.31    |    -36.82    |     123      |  ✅ Success  
    487      |    360.48    |    -60.98    |    -45.86    |    -48.12    |    -80.95    |     176      |  ✅ Success  
    488      |   -1381.74   |   -174.91    |   -182.88    |   -223.96    |   -193.22    |     532      |  ✅ Success  
    489      |   -1530.54   |   -180.41    |   -197.15    |   -196.50    |   -281.87    |     550      |  ✅ Success  
    490      |    946.86    |    -3.49     |    -3.13     |    -2.11     |    -1.14     |      39      |  ✅ Success  
  📊 统计 [Ep 490]: Actor Loss=-4.2680, Critic Loss=119.2859, Alpha=0.1337, TD-error=5.6899, Beta=1.0000
    491      |    590.70    |    -21.25    |    -16.02    |    -23.75    |    -14.88    |     122      |  ✅ Success  
    492      |    844.96    |    -5.61     |    -6.36     |    -8.51     |    -8.57     |      67      |  ✅ Success  
    493      |   -371.29    |    -89.59    |   -141.27    |   -105.09    |   -142.35    |     331      |  ✅ Success  
    494      |    805.50    |    -8.64     |    -9.48     |    -9.79     |    -14.74    |      72      |  ✅ Success  
    495      |    838.23    |    -6.05     |    -8.36     |    -7.32     |    -11.53    |      62      |  ✅ Success  
    496      |    598.99    |    -24.81    |    -27.54    |    -50.36    |    -52.05    |     121      |  ✅ Success  
    497      |    959.08    |    13.19     |    -3.43     |     0.44     |    -3.15     |      52      |  ✅ Success  
    498      |    670.50    |    -23.19    |    -67.63    |    -23.29    |    -25.08    |     105      |  ✅ Success  
    499      |    107.80    |    -43.98    |    -51.05    |    -61.94    |    -62.73    |     208      |  ✅ Success  
✅ 训练数据已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_175136/training_data.pkl
✅ 总奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_175136/plots/total_reward.png
✅ Leader奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_175136/plots/leader_reward.png
✅ Follower奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_175136/plots/follower_reward.png
