📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_233830/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |  Follower2   |  Follower3   |    Steps     |    Status   
  📊 统计 [Ep 450]: Actor Loss=-14.4321, Critic Loss=260.2230, Alpha=0.2029, TD-error=9.6306, Beta=1.0000
    451      |    895.69    |    -40.98    |    -48.75    |    -41.89    |    -41.09    |      38      |  ✅ Success  
    452      |    848.97    |    -73.14    |    -72.63    |    -85.45    |    -71.86    |      63      |  ✅ Success  
    453      |    237.94    |   -205.54    |   -189.75    |   -205.05    |   -196.21    |     164      |  ✅ Success  
    454      |    528.61    |   -158.74    |   -164.27    |   -155.63    |   -160.22    |     135      |  ✅ Success  
    455      |    807.83    |    -65.92    |    -62.18    |    -63.57    |    -64.56    |      57      |  ✅ Success  
    456      |    309.50    |   -192.56    |   -185.47    |   -183.00    |   -191.50    |     164      |  ✅ Success  
    457      |   -1462.53   |   -742.99    |   -608.89    |   -653.97    |   -723.17    |     537      |  ✅ Success  
    458      |    888.77    |    -46.26    |    -49.01    |    -48.23    |    -51.68    |      43      |  ✅ Success  
    459      |    277.85    |   -265.12    |   -252.59    |   -212.67    |   -252.38    |     182      |  ✅ Success  
    460      |    845.25    |    -50.31    |    -49.96    |    -48.54    |    -53.28    |      45      |  ✅ Success  
  📊 统计 [Ep 460]: Actor Loss=-10.1575, Critic Loss=198.9371, Alpha=0.2440, TD-error=9.5391, Beta=1.0000
    461      |   -2007.08   |   -932.87    |   -782.35    |   -869.21    |   -965.85    |     696      |  ✅ Success  
    462      |   -327.32    |   -372.88    |   -331.93    |   -334.40    |   -325.38    |     281      |  ✅ Success  
    463      |    737.64    |   -107.41    |   -106.05    |   -102.77    |    -98.09    |      96      |  ✅ Success  
    464      |    890.68    |    -44.54    |    -43.07    |    -55.80    |    -43.95    |      40      |  ✅ Success  
    465      |    572.92    |   -178.02    |   -180.91    |   -189.82    |   -179.99    |     154      |  ✅ Success  
    466      |    680.41    |    -97.59    |    -95.16    |    -91.95    |   -110.12    |      83      |  ✅ Success  
    467      |    645.00    |   -106.68    |   -104.84    |   -101.39    |   -102.22    |      90      |  ✅ Success  
    468      |    892.13    |    -40.90    |    -40.99    |    -40.45    |    -54.18    |      38      |  ✅ Success  
    469      |    881.55    |    -46.10    |    -54.78    |    -46.29    |    -49.83    |      43      |  ✅ Success  
    470      |    887.61    |    -49.21    |    -48.98    |    -54.01    |    -49.05    |      45      |  ✅ Success  
  📊 统计 [Ep 470]: Actor Loss=-12.3024, Critic Loss=202.6929, Alpha=0.2429, TD-error=9.0375, Beta=1.0000
    471      |    592.71    |   -143.05    |   -143.25    |   -143.16    |   -131.71    |     118      |  ✅ Success  
    472      |    829.34    |    -65.33    |    -64.13    |    -74.31    |    -61.58    |      57      |  ✅ Success  
    473      |    905.69    |    -40.37    |    -41.92    |    -42.50    |    -40.73    |      38      |  ✅ Success  
    474      |   -150.90    |   -273.77    |   -268.56    |   -306.86    |   -347.80    |     222      |  ✅ Success  
    475      |    849.63    |    -51.94    |    -50.52    |    -50.79    |    -50.43    |      46      |  ✅ Success  
    476      |    633.09    |   -105.03    |   -112.07    |   -113.53    |   -103.38    |      90      |  ✅ Success  
    477      |   -2730.93   |   -1100.30   |   -922.39    |   -922.16    |   -963.11    |     792      |  ✅ Success  
    478      |    454.74    |   -254.97    |   -240.82    |   -247.90    |   -239.94    |     208      |  ✅ Success  
    479      |    604.30    |   -123.64    |   -129.59    |   -126.02    |   -129.12    |     108      |  ✅ Success  
    480      |    861.67    |    -58.92    |    -52.37    |    -56.21    |    -50.92    |      50      |  ✅ Success  
  📊 统计 [Ep 480]: Actor Loss=-19.4177, Critic Loss=206.1074, Alpha=0.2471, TD-error=9.9927, Beta=1.0000
    481      |    582.00    |   -126.59    |   -125.12    |   -127.76    |   -129.65    |     109      |  ✅ Success  
    482      |    551.72    |   -166.90    |   -161.91    |   -168.01    |   -157.79    |     145      |  ✅ Success  
    483      |   -524.46    |    -7.81     |    -8.29     |    -7.50     |    -7.71     |      7       |  ❌ Failure  
    484      |    -59.72    |   -431.47    |   -323.36    |   -398.95    |   -359.27    |     337      |  ✅ Success  
    485      |    926.01    |    -33.07    |    -34.53    |    -48.81    |    -32.14    |      31      |  ✅ Success  
    486      |    777.19    |    -89.92    |   -101.59    |   -116.15    |   -129.72    |      85      |  ✅ Success  
    487      |    759.85    |    -72.32    |    -71.70    |    -82.98    |    -74.27    |      64      |  ✅ Success  
    488      |   -796.40    |   -520.07    |   -473.90    |   -563.59    |   -458.29    |     406      |  ✅ Success  
    489      |    822.65    |    -56.47    |    -54.81    |    -57.18    |    -67.50    |      51      |  ✅ Success  
    490      |    869.27    |    -60.67    |    -79.09    |    -62.86    |    -51.91    |      55      |  ✅ Success  
  📊 统计 [Ep 490]: Actor Loss=-20.4716, Critic Loss=185.1342, Alpha=0.2500, TD-error=9.4895, Beta=1.0000
    491      |    765.70    |    -80.30    |    -75.31    |    -76.77    |    -78.46    |      69      |  ✅ Success  
    492      |    217.99    |   -362.03    |   -426.87    |   -375.58    |   -373.49    |     311      |  ✅ Success  
    493      |   -1104.30   |   -260.04    |   -216.41    |   -221.36    |   -275.18    |     199      |  ❌ Failure  
    494      |    629.96    |   -128.70    |   -107.77    |   -133.95    |   -108.33    |      95      |  ✅ Success  
    495      |    844.41    |    -56.49    |    -56.17    |    -56.56    |    -61.61    |      51      |  ✅ Success  
    496      |   -943.64    |   -147.62    |   -162.04    |   -158.42    |   -163.04    |     119      |  ❌ Failure  
    497      |    900.22    |    -43.20    |    -47.40    |    -54.37    |    -43.56    |      39      |  ✅ Success  
    498      |   -1430.14   |   -829.56    |   -678.09    |   -664.15    |   -665.01    |     578      |  ✅ Success  
    499      |    813.53    |    -65.61    |    -62.71    |    -64.84    |    -63.15    |      57      |  ✅ Success  
✅ 训练数据已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_233830/training_data.pkl
✅ 总奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_233830/plots/total_reward.png
✅ Leader奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_233830/plots/leader_reward.png
✅ Follower奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_233830/plots/follower_reward.png
